iter	Passed	Remaining
1707	4093	19871
1708	4095	19869
1709	4097	19866
1710	4101	19868
1711	4104	19870
1712	4107	19869
1713	4109	19867
1714	4112	19865
1715	4114	19863
1716	4117	19864
1717	4120	19861
1718	4122	19861
1719	4125	19859
1720	4127	19857
1721	4130	19855
1722	4133	19856
1723	4135	19854
1724	4138	19852
1725	4140	19850
1726	4143	19847
1727	4145	19845
1728	4148	19844
1729	4151	19846
1730	4154	19845
1731	4156	19844
1732	4159	19841
1733	4161	19840
1734	4164	19840
1735	4167	19839
1736	4170	19837
1737	4172	19834
1738	4174	19832
1739	4177	19830
1740	4180	19830
1741	4183	19832
1742	4186	19831
1743	4188	19827
1744	4190	19824
1745	4193	19822
1746	4196	19823
1747	4198	19822
1748	4201	19820
1749	4204	19819
1750	4206	19816
1751	4208	19813
1752	4211	19813
1753	4214	19813
1754	4216	19811
1755	4219	19810
1756	4222	19807
1757	4224	19806
1758	4227	19805
1759	4229	19803
1760	4232	19802
1761	4235	19802
1762	4238	19801
1763	4240	19799
1764	4243	19800
1765	4247	19801
1766	4249	19799
1767	4251	19797
1768	4254	19795
1769	4256	19792
1770	4259	19791
1771	4262	19792
1772	4265	19791
1773	4268	19791
1774	4270	19789
1775	4273	19786
1776	4276	19788
1777	4278	19787
1778	4281	19785
1779	4284	19784
1780	4286	19781
1781	4288	19779
1782	4292	19780
1783	4295	19780
1784	4297	19778
1785	4299	19775
1786	4302	19772
1787	4304	19770
1788	4307	19770
1789	4310	19769
1790	4312	19767
1791	4315	19765
1792	4317	19763
1793	4320	19760
1794	4322	19760
1795	4325	19760
1796	4328	19760
1797	4331	19759
1798	4334	19757
1799	4336	19754
1800	4339	19757
1801	4342	19756
1802	4345	19754
1803	4347	19752
1804	4350	19750
1805	4352	19747
1806	4355	19747
1807	4358	19747
1808	4361	19748
1809	4363	19746
1810	4366	19745
1811	4369	19743
1812	4372	19745
1813	4375	19745
1814	4377	19743
1815	4380	19740
1816	4382	19736
1817	4384	19733
1818	4387	19735
1819	4390	19734
1820	4393	19732
1821	4395	19730
1822	4398	19727
1823	4400	19724
1824	4403	19725
1825	4406	19724
1826	4407	19718
1827	4410	19716
1828	4412	19712
1829	4414	19708
1830	4417	19708
1831	4420	19709
1832	4423	19709
1833	4426	19707
1834	4428	19705
1835	4431	19704
1836	4435	19707
1837	4438	19709
1838	4441	19708
1839	4443	19706
1840	4445	19703
1841	4448	19701
1842	4451	19703
1843	4454	19702
1844	4457	19701
1845	4459	19699
1846	4462	19697
1847	4464	19696
1848	4467	19695
1849	4470	19693
1850	4472	19691
1851	4475	19689
1852	4477	19685
1853	4479	19682
1854	4482	19682
1855	4485	19680
1856	4487	19678
1857	4490	19676
1858	4492	19674
1859	4494	19671
1860	4497	19671
1861	4500	19669
1862	4503	19668
1863	4505	19665
1864	4508	19663
1865	4510	19661
1866	4513	19660
1867	4516	19661
1868	4519	19660
1869	4521	19657
1870	4523	19654
1871	4526	19651
1872	4528	19649
1873	4531	19650
1874	4534	19648
1875	4536	19645
1876	4538	19643
1877	4541	19640
1878	4544	19639
1879	4547	19639
1880	4549	19637
1881	4552	19637
1882	4555	19635
1883	4557	19632
1884	4560	19631
1885	4563	19632
1886	4566	19631
1887	4568	19629
1888	4571	19627
1889	4573	19624
1890	4575	19622
1891	4578	19622
1892	4581	19620
1893	4583	19618
1894	4586	19615
1895	4588	19613
1896	4591	19610
1897	4593	19609
1898	4596	19607
1899	4598	19604
1900	4601	19603
1901	4603	19601
1902	4606	19598
1903	4608	19597
1904	4611	19596
1905	4614	19595
1906	4616	19592
1907	4619	19590
1908	4621	19589
1909	4625	19590
1910	4627	19589
1911	4630	19589
1912	4633	19586
1913	4635	19584
1914	4638	19582
1915	4641	19581
1916	4644	19582
1917	4647	19582
1918	4650	19581
1919	4652	19580
1920	4655	19579
1921	4658	19579
1922	4661	19579
1923	4664	19577
1924	4666	19574
1925	4668	19571
1926	4671	19569
1927	4674	19569
1928	4677	19568
1929	4679	19567
1930	4681	19564
1931	4684	19561
1932	4686	19559
1933	4689	19560
1934	4692	19558
1935	4695	19557
1936	4697	19555
1937	4700	19553
1938	4702	19551
1939	4706	19552
1940	4708	19551
1941	4711	19549
1942	4714	19547
1943	4716	19543
1944	4718	19541
1945	4719	19534
1946	4722	19533
1947	4725	19532
1948	4728	19530
1949	4730	19528
1950	4733	19527
1951	4736	19527
1952	4739	19527
1953	4742	19527
1954	4745	19527
1955	4748	19527
1956	4754	19541
1957	4757	19541
1958	4760	19540
1959	4762	19537
1960	4765	19536
1961	4768	19536
1962	4771	19537
1963	4774	19535
1964	4777	19534
1965	4779	19532
1966	4782	19529
1967	4785	19529
1968	4788	19529
1969	4791	19530
1970	4794	19529
1971	4796	19527
1972	4799	19527
1973	4803	19528
1974	4805	19527
1975	4808	19525
1976	4810	19521
1977	4812	19517
1978	4815	19517
1979	4818	19518
1980	4821	19518
1981	4824	19516
1982	4827	19515
1983	4829	19513
1984	4832	19513
1985	4835	19513
1986	4837	19506
1987	4839	19504
1988	4842	19504
1989	4845	19502
1990	4848	19503
1991	4851	19501
1992	4853	19500
1993	4856	19498
1994	4858	19495
1995	4861	19492
1996	4864	19492
1997	4866	19492
1998	4869	19490
1999	4872	19488
2000	4874	19485
2001	4876	19482
2002	4880	19486
2003	4883	19484
2004	4886	19483
2005	4888	19482
2006	4891	19479
2007	4893	19478
2008	4896	19478
2009	4899	19476
2010	4902	19475
2011	4905	19474
2012	4907	19471
2013	4909	19468
2014	4912	19469
2015	4915	19468
2016	4918	19466
2017	4921	19464
2018	4923	19461
2019	4925	19458
2020	4928	19459
2021	4931	19459
2022	4934	19458
2023	4937	19456
2024	4939	19453
2025	4942	19452
2026	4945	19452
2027	4947	19450
2028	4950	19448
2029	4953	19446
2030	4955	19442
2031	4955	19433
2032	4958	19432
2033	4961	19432
2034	4964	19430
2035	4966	19428
2036	4969	19426
2037	4971	19423
2038	4974	19423
2039	4977	19423
2040	4980	19422
2041	4983	19421
2042	4985	19418
2043	4988	19416
2044	4990	19414
2045	4993	19413
2046	4996	19413
2047	4999	19412
2048	5002	19410
2049	5004	19407
2050	5007	19407
2051	5011	19410
2052	5014	19411
2053	5017	19410
2054	5020	19409
2055	5023	19410
2056	5026	19410
2057	5029	19409
2058	5032	19408
2059	5035	19407
2060	5038	19406
2061	5040	19404
2062	5043	19402
2063	5045	19400
2064	5048	19397
2065	5050	19394
2066	5052	19392
2067	5055	19391
2068	5058	19391
2069	5060	19388
2070	5063	19385
2071	5065	19383
2072	5067	19379
2073	5070	19378
2074	5073	19377
2075	5076	19376
2076	5079	19374
2077	5081	19372
2078	5083	19369
2079	5086	19369
2080	5089	19368
2081	5092	19367
2082	5094	19364
2083	5097	19362
2084	5099	19359
2085	5102	19359
2086	5105	19358
2087	5108	19357
2088	5110	19354
2089	5113	19352
2090	5115	19349
2091	5118	19348
2092	5121	19348
2093	5124	19346
2094	5126	19344
2095	5129	19341
2096	5131	19339
2097	5134	19337
2098	5137	19337
2099	5139	19336
2100	5142	19334
2101	5144	19330
2102	5147	19328
2103	5149	19327
2104	5152	19325
2105	5155	19323
2106	5157	19321
2107	5160	19319
2108	5162	19317
2109	5165	19315
2110	5168	19315
2111	5171	19314
2112	5173	19312
2113	5176	19309
2114	5178	19306
2115	5181	19304
2116	5184	19303
2117	5186	19302
2118	5189	19299
2119	5191	19298
2120	5194	19295
2121	5196	19293
2122	5200	19293
2123	5203	19293
2124	5206	19293
2125	5208	19292
2126	5211	19290
2127	5214	19289
2128	5217	19289
2129	5220	19289
2130	5223	19288
2131	5226	19287
2132	5229	19286
2133	5232	19286
2134	5234	19283
2135	5237	19281
2136	5239	19279
2137	5242	19277
2138	5245	19275
2139	5247	19274
2140	5250	19272
2141	5252	19270
2142	5255	19268
2143	5258	19266
2144	5261	19265
2145	5264	19265
2146	5266	19264
2147	5269	19262
2148	5272	19260
2149	5274	19259
2150	5278	19259
2151	5280	19258
2152	5283	19257
2153	5286	19255
2154	5288	19252
2155	5291	19250
2156	5294	19250
2157	5297	19249
2158	5300	19248
2159	5302	19246
2160	5304	19243
2161	5307	19240
2162	5310	19240
2163	5313	19240
2164	5316	19240
2165	5319	19238
2166	5321	19236
2167	5324	19236
2168	5327	19235
2169	5330	19233
2170	5332	19230
2171	5334	19227
2172	5337	19224
2173	5340	19223
2174	5343	19223
2175	5345	19221
2176	5348	19219
2177	5350	19216
2178	5353	19213
2179	5355	19211
2180	5358	19211
2181	5361	19210
2182	5364	19209
2183	5366	19206
2184	5369	19203
2185	5371	19201
2186	5374	19200
2187	5377	19199
2188	5379	19197
2189	5382	19196
2190	5385	19194
2191	5387	19192
2192	5391	19191
2193	5393	19189
2194	5396	19189
2195	5399	19187
2196	5401	19185
2197	5404	19183
2198	5407	19183
2199	5410	19182
2200	5413	19180
2201	5415	19178
2202	5418	19177
2203	5421	19177
2204	5424	19175
2205	5427	19174
2206	5429	19172
2207	5432	19170
2208	5434	19168
2209	5438	19168
2210	5440	19166
2211	5443	19164
2212	5445	19162
2213	5448	19159
2214	5450	19157
2215	5453	19157
2216	5456	19155
2217	5459	19153
2218	5461	19151
2219	5463	19148
2220	5466	19145
2221	5469	19146
2222	5472	19144
2223	5474	19141
2224	5476	19138
2225	5479	19135
2226	5481	19133
2227	5484	19132
2228	5487	19130
2229	5489	19128
2230	5492	19126
2231	5494	19123
2232	5497	19120
2233	5500	19120
2234	5503	19120
2235	5506	19118
2236	5508	19116
2237	5511	19113
2238	5513	19111
2239	5516	19110
2240	5519	19110
2241	5522	19109
2242	5524	19106
2243	5527	19103
2244	5529	19100
2245	5532	19100
2246	5535	19099
2247	5538	19098
2248	5540	19095
2249	5543	19093
2250	5545	19090
2251	5548	19089
2252	5551	19087
2253	5553	19086
2254	5556	19084
2255	5559	19082
2256	5561	19080
2257	5565	19080
2258	5567	19079
2259	5570	19077
2260	5572	19074
2261	5575	19072
2262	5578	19070
2263	5580	19069
2264	5583	19067
2265	5586	19066
2266	5589	19066
2267	5592	19064
2268	5595	19064
2269	5598	19063
2270	5601	19062
2271	5603	19060
2272	5606	19058
2273	5608	19056
2274	5612	19056
2275	5614	19055
2276	5617	19054
2277	5620	19053
2278	5622	19049
2279	5625	19047
2280	5628	19047
2281	5631	19046
2282	5634	19045
2283	5636	19042
2284	5639	19039
2285	5641	19038
2286	5644	19037
2287	5647	19036
2288	5650	19035
2289	5652	19031
2290	5655	19028
2291	5657	19027
2292	5660	19026
2293	5663	19024
2294	5666	19023
2295	5668	19020
2296	5671	19017
2297	5673	19015
2298	5676	19015
2299	5679	19013
2300	5682	19011
2301	5684	19009
2302	5687	19007
2303	5690	19007
2304	5693	19006
2305	5696	19005
2306	5699	19004
2307	5701	19003
2308	5704	19002
2309	5708	19002
2310	5710	19000
2311	5713	18998
2312	5715	18995
2313	5718	18993
2314	5721	18991
2315	5724	18991
2316	5726	18989
2317	5729	18986
2318	5731	18983
2319	5733	18981
2320	5736	18978
2321	5739	18978
2322	5742	18977
2323	5744	18974
2324	5747	18972
2325	5750	18970
2326	5752	18967
2327	5755	18967
2328	5758	18965
2329	5760	18963
2330	5762	18960
2331	5765	18957
2332	5768	18957
2333	5771	18957
2334	5774	18954
2335	5776	18951
2336	5779	18950
2337	5781	18948
2338	5784	18947
2339	5787	18946
2340	5790	18946
2341	5793	18944
2342	5796	18942
2343	5798	18939
2344	5801	18939
2345	5804	18938
2346	5807	18937
2347	5810	18935
2348	5812	18932
2349	5815	18930
2350	5818	18930
2351	5821	18929
2352	5824	18928
2353	5826	18926
2354	5829	18922
2355	5831	18920
2356	5834	18918
2357	5837	18917
2358	5839	18915
2359	5842	18913
2360	5844	18910
2361	5846	18907
2362	5849	18905
2363	5852	18904
2364	5855	18902
2365	5857	18899
2366	5859	18896
2367	5861	18893
2368	5864	18891
2369	5867	18890
2370	5869	18887
2371	5872	18885
2372	5875	18883
2373	5877	18881
2374	5880	18879
2375	5883	18878
2376	5886	18877
2377	5889	18875
2378	5891	18873
2379	5894	18871
2380	5897	18870
2381	5900	18869
2382	5902	18868
2383	5905	18866
2384	5908	18863
2385	5910	18860
2386	5913	18858
2387	5915	18857
2388	5918	18855
2389	5921	18853
2390	5923	18850
2391	5925	18847
2392	5928	18846
2393	5931	18845
2394	5934	18843
2395	5937	18841
2396	5939	18839
2397	5941	18836
2398	5944	18835
2399	5947	18834
2400	5950	18832
2401	5953	18830
2402	5955	18828
2403	5957	18825
2404	5961	18825
2405	5964	18824
2406	5966	18822
2407	5969	18819
2408	5971	18816
2409	5974	18816
2410	5978	18818
2411	5982	18819
2412	5986	18824
2413	5990	18825
2414	5994	18826
2415	5997	18826
2416	6000	18824
2417	6002	18822
2418	6005	18820
2419	6008	18819
2420	6011	18818
2421	6014	18816
2422	6016	18814
2423	6019	18812
2424	6021	18810
2425	6024	18808
2426	6027	18806
2427	6029	18804
2428	6032	18801
2429	6034	18798
2430	6036	18794
2431	6039	18793
2432	6042	18792
2433	6045	18790
2434	6047	18788
2435	6049	18785
2436	6052	18782
2437	6054	18780
2438	6058	18780
2439	6060	18778
2440	6063	18776
2441	6066	18774
2442	6068	18772
2443	6071	18771
2444	6074	18769
2445	6077	18768
2446	6079	18766
2447	6082	18763
2448	6084	18761
2449	6087	18760
2450	6090	18758
2451	6093	18756
2452	6095	18755
2453	6098	18752
2454	6100	18749
2455	6103	18747
2456	6106	18746
2457	6108	18743
2458	6111	18740
2459	6113	18738
2460	6115	18735
2461	6118	18733
2462	6121	18733
2463	6124	18731
2464	6126	18728
2465	6129	18726
2466	6131	18723
2467	6134	18721
2468	6137	18721
2469	6140	18719
2470	6142	18716
2471	6145	18715
2472	6148	18712
2473	6150	18711
2474	6154	18712
2475	6157	18710
2476	6160	18709
2477	6162	18705
2478	6164	18702
2479	6167	18702
2480	6171	18702
2481	6174	18701
2482	6177	18700
2483	6178	18695
2484	6181	18693
2485	6184	18693
2486	6187	18692
2487	6190	18690
2488	6192	18688
2489	6195	18685
2490	6198	18684
2491	6201	18683
2492	6204	18681
2493	6206	18679
2494	6208	18676
2495	6211	18673
2496	6213	18671
2497	6216	18670
2498	6219	18668
2499	6222	18666
2500	6224	18664
2501	6226	18660
2502	6229	18658
2503	6232	18658
2504	6235	18656
2505	6238	18654
2506	6240	18652
2507	6243	18650
2508	6245	18648
2509	6249	18647
2510	6251	18645
2511	6254	18643
2512	6256	18641
2513	6259	18638
2514	6261	18635
2515	6264	18635
2516	6267	18634
2517	6270	18632
2518	6273	18630
2519	6275	18627
2520	6278	18625
2521	6281	18624
2522	6283	18622
2523	6286	18620
2524	6289	18618
2525	6291	18615
2526	6294	18614
2527	6297	18613
2528	6299	18610
2529	6302	18608
2530	6305	18606
2531	6307	18603
2532	6310	18602
2533	6313	18601
2534	6315	18599
2535	6318	18596
2536	6321	18594
2537	6323	18592
2538	6326	18591
2539	6329	18589
2540	6331	18587
2541	6334	18585
2542	6336	18582
2543	6339	18579
2544	6342	18578
2545	6345	18578
2546	6348	18578
2547	6351	18575
2548	6354	18573
2549	6356	18571
2550	6359	18570
2551	6362	18569
2552	6365	18569
2553	6368	18566
2554	6371	18565
2555	6374	18563
2556	6377	18563
2557	6379	18560
2558	6382	18559
2559	6384	18556
2560	6387	18553
2561	6390	18551
2562	6392	18550
2563	6395	18546
2564	6397	18544
2565	6400	18542
2566	6402	18540
2567	6405	18539
2568	6408	18538
2569	6411	18535
2570	6413	18533
2571	6416	18530
2572	6418	18527
2573	6421	18526
2574	6424	18525
2575	6426	18522
2576	6429	18520
2577	6432	18518
2578	6434	18515
2579	6437	18513
2580	6440	18512
2581	6443	18511
2582	6445	18508
2583	6448	18506
2584	6450	18503
2585	6453	18502
2586	6456	18500
2587	6459	18498
2588	6461	18497
2589	6464	18494
2590	6466	18492
2591	6470	18491
2592	6472	18489
2593	6475	18486
2594	6477	18484
2595	6479	18481
2596	6482	18478
2597	6484	18475
2598	6487	18473
2599	6489	18470
2600	6492	18468
2601	6494	18464
2602	6496	18461
2603	6499	18458
2604	6502	18458
2605	6504	18456
2606	6507	18453
2607	6510	18452
2608	6512	18448
2609	6515	18446
2610	6518	18446
2611	6520	18443
2612	6523	18441
2613	6525	18438
2614	6528	18435
2615	6530	18433
2616	6533	18432
2617	6536	18429
2618	6538	18427
2619	6541	18426
2620	6544	18424
2621	6546	18421
2622	6549	18421
2623	6553	18421
2624	6556	18421
2625	6559	18420
2626	6562	18418
2627	6565	18418
2628	6568	18417
2629	6571	18416
2630	6574	18413
2631	6576	18411
2632	6579	18409
2633	6582	18407
2634	6584	18405
2635	6587	18403
2636	6590	18400
2637	6592	18397
2638	6594	18394
2639	6597	18393
2640	6600	18391
2641	6602	18388
2642	6605	18386
2643	6608	18384
2644	6610	18381
2645	6613	18379
2646	6616	18378
2647	6618	18376
2648	6621	18374
2649	6623	18370
2650	6625	18367
2651	6628	18365
2652	6631	18363
2653	6633	18360
2654	6635	18358
2655	6638	18355
2656	6640	18352
2657	6644	18352
2658	6647	18351
2659	6650	18350
2660	6653	18350
2661	6656	18347
2662	6662	18355
2663	6664	18353
2664	6667	18350
2665	6670	18348
2666	6672	18346
2667	6675	18345
2668	6678	18344
2669	6681	18342
2670	6683	18340
2671	6686	18337
2672	6688	18334
2673	6691	18333
2674	6694	18331
2675	6697	18331
2676	6700	18328
2677	6702	18326
2678	6705	18324
2679	6708	18323
2680	6711	18321
2681	6714	18321
2682	6717	18318
2683	6719	18316
2684	6721	18313
2685	6724	18311
2686	6727	18310
2687	6730	18308
2688	6732	18305
2689	6735	18303
2690	6738	18301
2691	6741	18301
2692	6744	18300
2693	6747	18299
2694	6750	18298
2695	6753	18296
2696	6756	18296
2697	6760	18296
2698	6763	18295
2699	6765	18292
2700	6767	18289
2701	6770	18286
2702	6773	18285
2703	6776	18284
2704	6779	18282
2705	6782	18280
2706	6784	18278
2707	6787	18277
2708	6790	18275
2709	6793	18273
2710	6795	18271
2711	6798	18268
2712	6800	18265
2713	6803	18264
2714	6806	18263
2715	6809	18260
2716	6811	18258
2717	6813	18255
2718	6816	18252
2719	6818	18250
2720	6821	18248
2721	6824	18247
2722	6827	18246
2723	6830	18244
2724	6832	18241
2725	6835	18240
2726	6838	18238
2727	6841	18236
2728	6843	18234
2729	6846	18231
2730	6848	18228
2731	6851	18225
2732	6853	18224
2733	6856	18222
2734	6859	18220
2735	6861	18217
2736	6863	18214
2737	6866	18212
2738	6869	18211
2739	6872	18208
2740	6874	18206
2741	6877	18204
2742	6879	18201
2743	6882	18199
2744	6885	18198
2745	6888	18196
2746	6890	18193
2747	6893	18191
2748	6895	18188
2749	6898	18186
2750	6901	18184
2751	6903	18181
2752	6906	18179
2753	6908	18176
2754	6910	18173
2755	6913	18170
2756	6916	18169
2757	6918	18166
2758	6921	18164
2759	6923	18160
2760	6925	18158
2761	6928	18157
2762	6932	18158
2763	6935	18156
2764	6938	18155
2765	6941	18154
2766	6944	18153
2767	6948	18153
2768	6950	18151
2769	6953	18150
2770	6956	18147
2771	6958	18145
2772	6961	18143
2773	6964	18142
2774	6967	18141
2775	6970	18139
2776	6973	18137
2777	6975	18134
2778	6978	18133
2779	6981	18130
2780	6983	18128
2781	6986	18126
2782	6988	18124
2783	6991	18121
2784	6994	18121
2785	6998	18120
2786	7000	18119
2787	7003	18116
2788	7005	18113
2789	7008	18112
2790	7011	18110
2791	7014	18108
2792	7016	18105
2793	7019	18102
2794	7021	18099
2795	7023	18096
2796	7026	18095
2797	7029	18094
2798	7032	18092
2799	7035	18090
2800	7037	18088
2801	7040	18085
2802	7043	18085
2803	7045	18082
2804	7048	18080
2805	7051	18077
2806	7053	18074
2807	7055	18071
2808	7058	18069
2809	7060	18066
2810	7063	18064
2811	7065	18061
2812	7068	18059
2813	7071	18057
2814	7074	18055
2815	7076	18054
2816	7079	18052
2817	7082	18049
2818	7084	18047
2819	7087	18045
2820	7091	18046
2821	7093	18043
2822	7096	18041
2823	7098	18038
2824	7101	18035
2825	7103	18032
2826	7106	18031
2827	7109	18029
2828	7111	18027
2829	7114	18024
2830	7116	18021
2831	7119	18020
2832	7123	18020
2833	7126	18019
2834	7129	18017
2835	7131	18015
2836	7134	18013
2837	7137	18012
2838	7141	18013
2839	7144	18011
2840	7146	18009
2841	7149	18006
2842	7150	17999
2843	7152	17997
2844	7155	17996
2845	7158	17994
2846	7161	17992
2847	7163	17990
2848	7166	17987
2849	7169	17986
2850	7172	17984
2851	7174	17982
2852	7177	17979
2853	7179	17976
2854	7182	17974
2855	7184	17972
2856	7187	17970
2857	7190	17968
2858	7193	17966
2859	7195	17964
2860	7198	17961
2861	7201	17960
2862	7204	17958
2863	7206	17956
2864	7209	17953
2865	7211	17951
2866	7214	17948
2867	7217	17947
2868	7220	17946
2869	7223	17945
2870	7226	17943
2871	7229	17941
2872	7232	17940
2873	7235	17939
2874	7237	17937
2875	7240	17935
2876	7243	17932
2877	7245	17930
2878	7248	17929
2879	7251	17928
2880	7254	17925
2881	7257	17923
2882	7259	17921
2883	7262	17919
2884	7265	17918
2885	7268	17916
2886	7271	17914
2887	7273	17912
2888	7276	17909
2889	7279	17908
2890	7282	17907
2891	7285	17906
2892	7288	17904
2893	7290	17900
2894	7292	17898
2895	7295	17896
2896	7298	17895
2897	7301	17894
2898	7304	17892
2899	7307	17890
2900	7309	17888
2901	7313	17887
2902	7316	17886
2903	7319	17885
2904	7322	17883
2905	7324	17880
2906	7328	17880
2907	7331	17879
2908	7334	17878
2909	7337	17877
2910	7340	17874
2911	7342	17872
2912	7345	17871
2913	7349	17871
2914	7352	17869
2915	7354	17866
2916	7357	17864
2917	7360	17863
2918	7363	17862
2919	7366	17860
2920	7369	17858
2921	7371	17856
2922	7374	17854
2923	7377	17852
2924	7379	17850
2925	7382	17848
2926	7385	17846
2927	7387	17843
2928	7390	17840
2929	7393	17840
2930	7396	17838
2931	7399	17836
2932	7401	17834
2933	7404	17832
2934	7407	17831
2935	7410	17830
2936	7413	17828
2937	7416	17826
2938	7419	17824
2939	7421	17822
2940	7425	17821
2941	7427	17819
2942	7430	17818
2943	7433	17816
2944	7436	17814
2945	7439	17813
2946	7442	17812
2947	7445	17809
2948	7448	17808
2949	7449	17802
2950	7451	17799
2951	7454	17796
2952	7457	17796
2953	7460	17794
2954	7463	17792
2955	7465	17790
2956	7468	17788
2957	7471	17786
2958	7474	17785
2959	7477	17783
2960	7479	17781
2961	7482	17779
2962	7485	17776
2963	7488	17777
2964	7491	17775
2965	7494	17773
2966	7497	17771
2967	7499	17768
2968	7502	17766
2969	7505	17765
2970	7508	17764
2971	7511	17763
2972	7514	17761
2973	7517	17759
2974	7520	17758
2975	7523	17757
2976	7527	17757
2977	7530	17755
2978	7532	17753
2979	7536	17752
2980	7539	17752
2981	7542	17750
2982	7545	17748
2983	7547	17746
2984	7550	17745
2985	7554	17744
2986	7557	17742
2987	7559	17740
2988	7562	17737
2989	7564	17735
2990	7568	17734
2991	7570	17733
2992	7573	17730
2993	7576	17728
2994	7578	17726
2995	7581	17723
2996	7584	17722
2997	7587	17720
2998	7589	17718
2999	7592	17715
3000	7594	17712
3001	7597	17709
3002	7600	17708
3003	7603	17708
3004	7607	17709
3005	7610	17708
3006	7614	17707
3007	7617	17707
3008	7620	17706
3009	7623	17704
3010	7626	17701
3011	7628	17699
3012	7631	17697
3013	7634	17696
3014	7637	17694
3015	7640	17692
3016	7642	17690
3017	7645	17687
3018	7648	17686
3019	7651	17685
3020	7654	17683
3021	7657	17681
3022	7660	17679
3023	7663	17678
3024	7666	17677
3025	7669	17675
3026	7671	17672
3027	7674	17670
3028	7676	17667
3029	7679	17666
3030	7683	17665
3031	7686	17663
3032	7688	17661
3033	7691	17659
3034	7694	17657
3035	7697	17656
3036	7700	17654
3037	7702	17651
3038	7705	17650
3039	7708	17648
3040	7711	17647
3041	7714	17646
3042	7718	17645
3043	7721	17644
3044	7724	17642
3045	7727	17641
3046	7730	17641
3047	7733	17639
3048	7736	17637
3049	7739	17634
3050	7741	17633
3051	7744	17631
3052	7747	17628
3053	7750	17626
3054	7752	17624
3055	7755	17622
3056	7758	17620
3057	7761	17618
3058	7764	17616
3059	7766	17614
3060	7769	17612
3061	7771	17609
3062	7774	17608
3063	7777	17606
3064	7780	17603
3065	7782	17601
3066	7785	17599
3067	7787	17596
3068	7791	17595
3069	7792	17589
3070	7794	17587
3071	7797	17585
3072	7800	17583
3073	7802	17580
3074	7806	17579
3075	7809	17579
3076	7812	17577
3077	7813	17571
3078	7815	17568
3079	7818	17565
3080	7820	17562
3081	7823	17561
3082	7826	17559
3083	7829	17557
3084	7831	17555
3085	7834	17552
3086	7836	17549
3087	7839	17548
3088	7842	17545
3089	7845	17543
3090	7847	17540
3091	7849	17537
3092	7852	17535
3093	7855	17534
3094	7858	17532
3095	7861	17530
3096	7864	17528
3097	7866	17525
3098	7869	17525
3099	7872	17523
3100	7875	17521
3101	7878	17518
3102	7880	17516
3103	7883	17513
3104	7887	17514
3105	7890	17512
3106	7892	17510
3107	7895	17508
3108	7897	17505
3109	7901	17504
3110	7904	17503
3111	7907	17501
3112	7910	17500
3113	7913	17498
3114	7915	17496
3115	7919	17495
3116	7922	17493
3117	7925	17492
3118	7927	17489
3119	7930	17486
3120	7932	17484
3121	7936	17483
3122	7939	17482
3123	7941	17480
3124	7944	17477
3125	7947	17475
3126	7950	17475
3127	7953	17473
3128	7956	17472
3129	7959	17470
3130	7961	17467
3131	7965	17466
3132	7968	17464
3133	7970	17462
3134	7973	17460
3135	7975	17457
3136	7978	17454
3137	7981	17452
3138	7983	17450
3139	7986	17448
3140	7989	17445
3141	7991	17443
3142	7993	17440
3143	7996	17438
3144	8000	17437
3145	8002	17435
3146	8005	17433
3147	8008	17431
3148	8011	17428
3149	8013	17426
3150	8016	17424
3151	8019	17422
3152	8021	17419
3153	8024	17417
3154	8026	17414
3155	8029	17413
3156	8032	17411
3157	8035	17410
3158	8038	17407
3159	8041	17405
3160	8043	17403
3161	8047	17402
3162	8049	17400
3163	8052	17397
3164	8054	17394
3165	8057	17391
3166	8059	17389
3167	8062	17387
3168	8065	17385
3169	8067	17382
3170	8070	17379
3171	8072	17377
3172	8075	17375
3173	8078	17373
3174	8081	17371
3175	8084	17369
3176	8086	17367
3177	8089	17365
3178	8093	17365
3179	8096	17363
3180	8099	17363
3181	8102	17361
3182	8105	17359
3183	8108	17358
3184	8112	17358
3185	8115	17356
3186	8117	17353
3187	8120	17351
3188	8123	17349
3189	8126	17348
3190	8129	17347
3191	8132	17345
3192	8134	17342
3193	8137	17339
3194	8140	17338
3195	8143	17336
3196	8146	17334
3197	8148	17332
3198	8151	17330
3199	8154	17327
3200	8157	17325
3201	8159	17323
3202	8162	17321
3203	8165	17319
3204	8167	17316
3205	8170	17314
3206	8173	17313
3207	8174	17306
3208	8176	17304
3209	8179	17301
3210	8181	17298
3211	8184	17295
3212	8186	17293
3213	8189	17291
3214	8193	17291
3215	8196	17290
3216	8199	17288
3217	8202	17286
3218	8205	17284
3219	8207	17282
3220	8210	17280
3221	8213	17278
3222	8216	17276
3223	8219	17274
3224	8222	17273
3225	8225	17272
3226	8228	17269
3227	8230	17267
3228	8233	17264
3229	8235	17261
3230	8238	17260
3231	8241	17258
3232	8244	17256
3233	8246	17253
3234	8249	17250
3235	8252	17249
3236	8255	17247
3237	8257	17244
3238	8260	17241
3239	8262	17239
3240	8265	17236
3241	8268	17234
3242	8271	17233
3243	8273	17231
3244	8276	17228
3245	8278	17226
3246	8281	17223
3247	8285	17224
3248	8288	17223
3249	8291	17220
3250	8294	17218
3251	8297	17217
3252	8300	17216
3253	8304	17215
3254	8310	17221
3255	8314	17221
3256	8318	17221
3257	8321	17219
3258	8324	17217
3259	8326	17215
3260	8329	17212
